PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
3.703547380539897,3.031022841509497,2.1735433275459,1.0240846506408046,-3.1411774370768426,1.1214364757413953,0.30372743997228835,1.524212672965585,0.8636056343101007,0.2905912299831262,-1.185142078329881,0.01857787485795462,-1.2196067576350338,-0.113324568327349,0.46704122370468854,-3.09355955960924,0.7835218361907889,-0.35857142574439776,0.2670662101451508,0.9940243875096757
-2.9741381604433768,3.8666986784025594,1.7539891154502358,2.486256491059153,-2.792159338404452,-1.0308707785765538,-1.4456756823354657,-0.3987055530104635,-1.0218680284489106,0.8596413571947968,1.62789163043187,0.4416482285721055,-1.557664073487298,1.4565675119118071,0.25216363254030355,-0.3105903257643527,-1.4173159521712655,-0.3418360938658907,0.07013043558058692,1.3859645013646624
-2.9816398305876195,3.694875381952813,-0.5141712673968639,2.2985316598576038,-2.7521778741201555,0.29010367657399816,-1.9774867340899982,0.05024874566870992,-2.1233977798042143,1.5685483178957558,1.5002105098136984,-0.17309537040879022,-1.7454919249626486,1.5916131736520136,0.6136645793382273,0.4992998928046245,-0.45291670901449166,-0.029815053071973883,0.16448970185752182,1.5633439027232066
-5.331821226323866,5.211143996117121,0.48760936817876316,3.033611213372293,-1.3483443555186394,1.0512070592309393,-2.4379887959491553,-0.5309249758632731,-0.7697862986184969,0.36116594987895323,1.2691991428442788,-0.23977599164717625,-1.534050257402496,1.4915488218411646,0.5756569852021184,0.8394451959886331,-0.5942380234960543,0.3068609886491867,-0.06434435489640775,1.4856788800160556
-1.989408464107483,-8.167831770335592,3.34433760124521,-1.9148693352628396,-0.14519108710505196,-2.298388097615665,0.9136997610274024,0.2179462880965546,-1.9716002226896734,-0.527142000878601,-0.440918165058187,1.1781000114885853,-0.14985772041364478,1.5614741655910471,0.8611463483115409,-1.5260124076714416,-1.3120430447070432,0.22220287227919652,0.7714359494858286,0.22369684751855004
-4.486863469024608,-4.135824146120177,1.2513233771252195,-2.54914480817064,3.056773764992189,-3.32427284504995,-1.7535692061944586,-0.6882436700175775,-1.0633306127276463,-1.058096975210095,-0.7426221815267402,0.7867031258394941,-0.7822177865992342,0.8251317721170875,0.6965249908138822,-0.8625278304891678,-1.443567062428215,0.4681025900406916,1.1274686949199506,-0.08750954792585183
-1.4094769243919476,-6.716473545807982,1.331677051922494,-1.4959391902026793,-0.9878027789832745,-1.7415890803480436,-0.3758284366178393,-0.09053762016342153,-2.057392650593321,1.4204317080598594,-0.3886477269108913,0.4926737978744102,-1.3088213356214058,1.157089810480469,0.5225624818878475,-2.093969628777545,-0.4083637559275172,1.4238064416100527,0.6392286950836122,1.0061997572800294
-1.283388940184653,-6.794643602922192,0.5685319573983134,-1.178713988611765,-0.44394839348899545,-1.3604104952174627,-0.41459546283900034,-0.33077067326606663,-1.2375722951272428,1.962955650967666,-0.5560208589255418,0.48542254153275205,-1.5322126290488298,1.4429399763976525,1.183084027538691,-1.8385844885213993,-1.0462890732086696,1.303940159258522,0.41207427463923224,0.9638296748684747
-1.221925004187079,-6.786092544066336,2.092213657620728,-0.36324772498739405,0.6301169288108329,-1.3479159423576605,0.03335052048345909,-0.3936278634201293,-1.066101277696455,1.7138793202722966,-0.5980760479159004,0.5692352449463611,-0.8217601077134787,1.7453624272866408,1.1976156321331959,-1.8701335387914562,-1.4841937098800855,0.9982910849444859,0.6678881935388795,1.0598899500301642
10.605851714354499,8.89689750379929,5.4130766925339255,-4.667248479312886,1.020779825802282,1.7912171500610061,0.12121966233895662,3.6850029693871678,-0.6974737707904909,-0.03130993004196447,3.9403008879347112,1.9502454518900878,-0.4599685037193581,0.5724828887988701,1.8024274916051617,-1.9391819221005175,0.30461628864987783,0.12437675838469825,-0.6092361942654797,-2.0084792331134667
4.37000563765377,-5.136777021827045,0.9773442541567947,7.882775088875643,1.6041587257697396,-2.8630331867835292,0.9134125299221535,-0.8759567811163034,2.5410597377997433,-0.7346519709456621,1.3308419846581447,-2.220853744133324,4.56637372027119,-0.3903817396899161,0.9467481053709114,2.286297467807723,-1.2209956063315088,3.122114227443504,-0.03917446135421525,1.9174565675729647
6.6482134850337475,-5.578584889336118,-0.827678529017085,-2.8161103373999166,-3.828780960022673,-0.8051124565960726,0.008848534558594991,1.2920543309601977,0.7447844342819196,1.408746068256797,-2.006285155017531,0.1367826838689825,-2.2698572889897837,-0.545266701173585,-0.35777731670820984,-1.2516496629465372,0.7393599483574325,-0.34979485733034676,1.3759312432860211,-0.8183088995114803
6.287141469780249,-5.057839820254304,-1.4592806473183997,-3.233335794490074,-5.0570669522322635,0.2938334139700012,-0.48492424486033536,-0.2569898718779788,0.7628542941412313,2.4798663958099514,-0.6749845682596036,-1.6942927824045828,-2.0639294245978124,0.05831939197866297,-0.23756179305225594,-1.4162201677974973,0.4351784173103245,-0.16660988019823905,1.3165792739856776,-0.5724383096098716
6.041926490321357,-4.995253467306976,1.4811939384828758,-5.239079840001017,-5.600278567528991,-0.6892330344102147,0.7886222397271468,0.42458779619431297,-0.4293812297437001,-0.556034120224874,-0.7669588175570007,1.0757830255344132,0.6258395661930178,-0.5502872217950222,-0.6343248304478125,-1.049923831034772,0.9710091326536099,-0.18536406319806126,0.6505850003537209,-0.41002454472526295
5.837912228745912,-4.190101460818753,1.3065054741854556,-0.7347409582613613,-2.830266818038271,-1.312636193242392,-0.5676919754374085,-0.21704427182003633,0.6041106781442793,1.7115905326188319,-1.2217380968743083,0.6182018901169403,-1.89788868747296,-0.13296489430597108,0.3290684663925672,-0.6220546851674472,0.47092458021721434,-0.5371437556502903,1.4482533925044112,-1.1425437382693744
-4.737566258051287,4.3929871985692515,1.4904097110377938,1.0193225947061404,1.5395364323139225,0.7589541698772955,1.343376545269328,1.2897200658748134,0.361289426076098,1.4834940224189614,-1.070159030621486,0.7850105527508114,-0.028891939436747487,-0.30442472525048714,-1.6320535685033801,-2.3501946188844904,0.003194389637731822,0.9502503154947272,1.2263511158041762,0.7474309755095777
-5.099983984821808,4.929145789683158,3.7579094238532282,1.4477147337718579,2.7041238829874517,1.2479335911416318,1.4853315970249825,1.2166640495658287,0.7511223076091889,1.7552536718671472,-0.5627243414955806,0.027979504034133715,-0.1817212077270573,0.9779950897130327,-1.5013585459796674,-2.1993060649387495,0.5958044381119535,0.7392220842258188,1.1038438095188685,0.765512106743648
-4.670578399855661,4.326625599912655,1.1313339832179052,1.6738128139150856,2.073183628928383,0.982398877349522,1.288744218643188,0.9298223068394297,2.0647377236559117,0.9618225069953812,0.2598503125492573,0.28882318318532574,-0.9226359584053254,1.8332389937295475,-1.2619083233206667,-2.2101233441168935,0.43493361480268133,0.11519911277270398,0.779555202381778,0.5601262715733267
7.376457479453752,-3.812270683186633,3.7102643170995457,5.351307629031204,-0.6223096689428506,-2.708093376626402,1.262249679317745,-0.827473131083798,1.3226231702061542,-1.2215822857068301,1.9030223212891444,-1.778031134824608,1.7196980157378043,-0.9249834267051986,-0.1062334377548613,-0.125081757231158,3.181443622517995,0.7800097654042156,0.013477853648819853,-1.3277522759026414
7.597481297286435,-3.1384713009311724,3.288715326480941,4.669875676044629,1.0650546866728443,-3.4814336902013747,0.6442591489581935,-0.6422681918032435,0.7800592508917398,-1.317206464571663,2.076616386128499,-2.0983226583558445,1.6552535499878693,-0.41759519113290056,0.11535453896722123,0.13040462367326733,2.780885150080514,0.3931425831945145,-0.05742668514707279,-1.0719693324705908
-6.611804097565641,6.4520460697030995,5.230982001410982,2.387766884455886,-1.3663986735551334,0.031848962076965304,-1.9320622856430845,-0.9913859376451778,-0.4483385751453167,0.4269964177742417,1.2693390817893926,-1.0012251561619012,-1.850631469385919,0.6657239058108338,-0.15031767950531627,0.3743940549704256,-0.5200847666489357,0.09504654708812829,0.03352275867531081,1.1227022078629967
-5.570250759345628,5.711726394878095,2.957635975184813,2.5821701275413194,-1.64209214200627,-0.0005370614277243426,-1.7323212190944948,-1.0246571926017858,0.28400620145746897,0.07334745233733848,2.4116308022827773,-0.44459632646200986,-1.9457643528240425,1.7262845094179824,0.29007495520593757,0.3139574740605455,-1.5382921020188927,-0.3378190431091613,-0.41860021323913715,1.0587083662703272
-6.25562533651687,4.036555213062956,3.548134127532602,2.300275650193571,-0.9921605175731378,1.5387260982997357,-1.7953468961797754,-0.7245735453163398,-0.6358433927548665,-1.1018173412277965,1.8803634103375662,-0.9698038288581029,-1.6099726772815761,1.3713102915739666,0.37783036977346773,0.24628184786654092,-0.5410278177428409,0.5112736013674427,-0.08737244027850159,0.9954355398994296
-7.094122264360641,4.060134331481245,1.9305624750317056,2.9059000466636635,-0.994562342917046,1.091025085586346,-1.562523237244789,-1.2897414248246852,-1.0950261623558135,-1.5920330579082422,2.007290266061263,-0.38167619951848386,-1.6888012786914683,1.5261081819215272,-0.30915744253757105,0.74549965680343,-0.1987218848772177,0.1361047592792352,-0.08727635406384945,1.0993295937457432
-7.856733175259425,2.5453150639406057,1.3238944756198312,1.987439352907543,-0.6684387833016958,1.6813578145744337,-1.5161657761644096,-1.0940950406238477,-0.8509580047112097,-1.7828533833297955,1.8709939646326081,-0.3713980216854402,-1.7571404486482303,1.210764989702028,-0.6079413368877998,0.473191028561902,-0.3084858512140664,0.532360917823319,-0.11492862147570232,0.9069890755879749
-7.238059572244679,4.560838926432727,3.9381181289347205,3.2304798075055827,0.33194397699020334,1.7017079667209782,-1.277846477566628,-1.3534334989427048,-1.3213156261452887,-0.32271511579588946,1.0153154301948881,-0.6499600751848278,-1.1099582058575348,1.0587279529473606,-0.2322365759465192,0.9343746815311487,-0.9381407827182362,-0.2509439334779418,0.2779794027474423,0.8315260697357565
-8.277730153252158,3.0508438394241346,3.0253187827256367,2.16724600678053,0.6903346882793994,2.3462806005402714,-1.3066314902493887,-1.109483425377379,-1.0528494193825066,-0.5312478245891704,0.8542233312237252,-0.5711627276333489,-1.3325599879575996,0.7703245780672886,-0.7262226052475695,0.5779113368723047,-0.9584063090991133,0.2086950284997967,0.29953425568000663,0.5754498287195328
-6.905879697442354,3.8988380295923832,2.5734526429606275,1.7535916443110717,-0.9113728854607157,1.6430264556999132,-1.2233091844664121,-0.8111033418677606,-0.8543165062051261,-1.2328728049488127,1.272993640294906,-0.4032257058600881,-2.481630169126469,0.2859619496269045,-0.13589268445140446,0.3388177058186976,-0.4770848422593826,0.12582287733083358,-0.2756666924405425,1.2188944341080146
-8.182743645809527,3.4681457708842998,1.7899570786335484,1.6767351454662727,-0.6487669296589569,0.7325897441480328,-1.0013035459631627,-0.13804529726514048,-1.4784308784100446,-2.147324809770752,0.5110879515779978,-0.1010555137770771,-2.1733208788816336,1.032026415358975,-0.15877366799295484,1.3886576688837844,-0.25313266802108964,-0.12398656921241141,-0.27917549524846424,0.626752949499989
22.794698281520812,-6.828157876401442,-4.654453762427569,5.039691556437457,-2.859371405154604,1.5373201313541338,1.97692206813661,1.8178275212132846,0.17663632414319858,3.330693509490631,-2.112544118720883,-3.6261134191426527,-3.5861273240578484,1.4141210104879938,-3.1366902586323415,0.8594854767504009,-0.3022329838114955,0.009886414874860689,1.0985495299722863,-1.6234960518452364
-6.095427541440628,-4.190509224306312,4.818776887940496,2.5252889957060276,0.8462325719083204,-1.582675380758045,-1.9481651398149205,-0.6026480316486079,-0.3589327683845267,1.087915454985678,1.729244983419554,1.6981653706451996,1.2595671849489358,2.5931901018769805,-0.6636525216319005,0.04361615704885552,-0.19401989413939003,-0.7317462059648415,-0.48639958943112754,-0.912017442600106
9.568161257871216,8.558878169148374,5.371829431377705,-5.416402453243214,10.22456149786434,-0.9589184165728558,-0.6361707366321033,0.5269018016545602,2.330129863132453,1.8339734524516027,0.05964326226532038,5.333883281293286,-0.03376474199101601,0.08780251003270076,-1.7113533455331287,3.020989128879747,1.5652382052151037,-1.747015618416855,1.2453008972202688,1.9173463905983708
10.244567918902606,7.306074850601663,4.876454726504236,-5.358911682045409,9.3967749030394,-1.1574467253248393,-0.8006172513571654,0.5350948341266916,1.6692659108226389,1.5075503781427295,0.26241551912038613,5.277122959343641,0.19322849106378737,0.4741363371471359,-2.112682218420757,2.683886440595394,1.2119527539209545,-1.6566115621937885,1.0714141153994359,1.731885776454747
-4.887815292472082,5.21106486792551,0.7175460630538067,2.0231858395983457,1.2397841321596148,-1.6317731910043456,-1.6779855447082215,0.22397230762650097,-0.796067122237653,1.04501832067713,2.4204473737606427,-0.38938787631159455,-1.7510421342287952,-1.3816421486713322,0.5970575664028802,2.9271700838354975,1.1371288842410923,0.09754686691580175,-2.0350686641707583,0.3087142631526455
-4.747044305507218,2.4108030812322587,-0.783158404712762,1.8430753491577212,-5.211387931665287,-0.8760525948590728,-2.1312445709719814,-2.3573454713883493,-1.1526941444627894,-1.2437848744097064,0.5593852727821393,-0.329430645009137,-0.95126501201752,-0.7752214765395705,0.7262745282109201,2.5857520683013147,1.0628711224236165,0.13475279185545136,-1.5578553019975807,0.1732879185831494
-4.7178663827931295,2.4193338467455594,-0.6379957958917778,1.9712698755677573,-5.2093268469720195,-0.9943579519295173,-2.406530428507276,-2.148373858072852,-1.223726878336351,-1.1056506072347265,0.13241925591376233,-0.17866905514677098,-1.6027282837519445,-1.3687057964902782,0.9545506298178653,2.5046177276200257,0.9015320464662102,0.29621005732995576,-1.7038859700458124,0.42091540710385666
-4.694807975328642,2.4792192437461287,-0.8473589324100035,1.842046551044322,-5.196476259753898,-0.9263449161692922,-2.492441492531262,-2.271332793842336,-1.041981842325248,-0.9349970186560198,-0.4137066801123073,-0.2706706146752741,-0.0803725173448682,-1.453740536025996,0.6054821012117139,2.5627784787244683,1.0837620316605414,0.6564175982265971,-1.0090179720774357,-0.13876121553782614
-4.665630052614555,2.4877500092594294,-0.7021963235890197,1.9702410774543586,-5.194415175060629,-1.0446502732397358,-2.767727350066556,-2.06236118052684,-1.11301457619881,-0.7968627514810399,-0.8406726969806854,-0.11990902481290842,-0.7318357890792905,-2.0472248559767023,0.833758202818658,2.4816441380431793,0.9224229557031349,0.8178748637011014,-1.1550486401256659,0.1088662729828805
-4.527097195137575,1.9718219173801521,-1.8269383474759722,0.12217146259921728,-6.156413162887326,-0.6117856841999286,-2.5295271774822923,-1.8364130977121726,-0.8774341280459075,-0.6694834201916472,-0.4699944636317042,-0.5714292354258231,-0.6404417071072696,-1.6780174541264923,0.8097669209415356,2.5905608437369296,1.43246121497691,0.9568380079145095,-0.9026258455704562,-0.05390512027860924
-4.517159820397028,1.973184573276055,-1.8652213245509586,0.21571201490830338,-6.074665776040131,-0.6589500076987903,-2.5718139490557057,-1.8867105405458149,-0.9214410754860436,-0.45966211176271854,-1.4049282371084548,-0.4420345986045122,-0.5098347019126239,-2.5003612964404143,0.8122828172987201,2.5437745427519487,1.3736755786877795,1.2603658319205635,-0.7646787906183613,-0.197634118831263
